sample_id,scenario_type,turn,disclosed_constraint_count,override_applied,agent_query,latest_message,target_asin,evaluation_mode,latest_message_bm25_rank,stateful_bm25_rank,exact_phrase_rank,field_aware_bm25_rank,dense_rank,hybrid_rrf_rank
public_0125,intent_override,3,4,False,Hats & Caps Baseball Caps HOOK & LOOP CLOSURE: Our hats for women and men feature a strap closure in the back letting you easily adjust the size for a perfect fit 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,"For that, what matters is: PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!; HOOK & LOOP CLOSURE: Our hats for women and men feature a strap closure in the back letting you easily adjust the size for a perfect fit.",B07VCYFB5D,agent_realistic,1,1,3,4,1,2
public_0125,intent_override,4,4,True,Hats & Caps Baseball Caps 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,"Actually, ignore my earlier preference. What I need is: 100% Acrylic.",B07VCYFB5D,agent_realistic,979,1,3,6,2,4
public_0125,intent_override,5,4,True,Hats & Caps Baseball Caps 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,I don't have an additional preference for other.,B07VCYFB5D,agent_realistic,8231,1,3,6,2,4
public_0125,intent_override,6,4,True,Hats & Caps Baseball Caps 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,I don't have an additional preference for other.,B07VCYFB5D,agent_realistic,8231,1,3,6,2,4
public_0125,intent_override,7,4,True,Hats & Caps Baseball Caps 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,I don't have an additional preference for other.,B07VCYFB5D,agent_realistic,8231,1,3,6,2,4
public_0125,intent_override,8,4,True,Hats & Caps Baseball Caps 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,I don't have an additional preference for other.,B07VCYFB5D,agent_realistic,8231,1,3,6,2,4
public_0125,intent_override,9,4,True,Hats & Caps Baseball Caps 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,I don't have an additional preference for other.,B07VCYFB5D,agent_realistic,8231,1,3,6,2,4
public_0125,intent_override,10,4,True,Hats & Caps Baseball Caps 100% Acrylic Hook and Loop closure PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,I don't have an additional preference for other.,B07VCYFB5D,agent_realistic,8231,1,3,6,2,4
public_0126,browsing,1,0,True,Tees & Blouses Blouses & Button-Down Shirts,"I'm looking for Tees & Blouses Blouses & Button-Down Shirts, but I'm still exploring.",B09M84R91V,agent_realistic,534,553,64,149,192,143
public_0126,browsing,2,2,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex","For that, what matters is: polyester; 95% Polyester, 5% Spandex.",B09M84R91V,agent_realistic,2972,195,14,106,23,26
public_0126,browsing,3,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure","For that, what matters is: Imported; Pull On closure.",B09M84R91V,agent_realistic,9496,130,5,98,15,18
public_0126,browsing,4,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure",I don't have an additional preference for other.,B09M84R91V,agent_realistic,16794,130,5,98,15,18
public_0126,browsing,5,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure",I don't have an additional preference for other.,B09M84R91V,agent_realistic,16794,130,5,98,15,18
public_0126,browsing,6,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure",I don't have an additional preference for other.,B09M84R91V,agent_realistic,16794,130,5,98,15,18
public_0126,browsing,7,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure",I don't have an additional preference for other.,B09M84R91V,agent_realistic,16794,130,5,98,15,18
public_0126,browsing,8,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure",I don't have an additional preference for other.,B09M84R91V,agent_realistic,16794,130,5,98,15,18
public_0126,browsing,9,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure",I don't have an additional preference for other.,B09M84R91V,agent_realistic,16794,130,5,98,15,18
public_0126,browsing,10,4,True,"Tees & Blouses Blouses & Button-Down Shirts polyester 95% Polyester, 5% Spandex Imported Pull On closure",I don't have an additional preference for other.,B09M84R91V,agent_realistic,16794,130,5,98,15,18
public_0127,browsing,1,0,True,Gloves & Mittens Cold Weather Gloves,"I'm looking for Gloves & Mittens Cold Weather Gloves, but I'm still exploring.",B0B8DX189T,agent_realistic,89,83,35,28,26,21
public_0127,browsing,2,2,True,Gloves & Mittens Cold Weather Gloves polyester color: black,"For that, what matters is: polyester; color: black.",B0B8DX189T,agent_realistic,3818,43,5,22,16,16
public_0127,browsing,3,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,"For that, what matters is: 100% Polyester; Imported.",B0B8DX189T,agent_realistic,6406,27,1,19,5,6
public_0127,browsing,4,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,I don't have an additional preference for other.,B0B8DX189T,agent_realistic,28659,27,1,19,5,6
public_0127,browsing,5,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,I don't have an additional preference for other.,B0B8DX189T,agent_realistic,28659,27,1,19,5,6
public_0127,browsing,6,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,I don't have an additional preference for other.,B0B8DX189T,agent_realistic,28659,27,1,19,5,6
public_0127,browsing,7,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,I don't have an additional preference for other.,B0B8DX189T,agent_realistic,28659,27,1,19,5,6
public_0127,browsing,8,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,I don't have an additional preference for other.,B0B8DX189T,agent_realistic,28659,27,1,19,5,6
public_0127,browsing,9,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,I don't have an additional preference for other.,B0B8DX189T,agent_realistic,28659,27,1,19,5,6
public_0127,browsing,10,4,True,Gloves & Mittens Cold Weather Gloves polyester color: black 100% Polyester Imported,I don't have an additional preference for other.,B0B8DX189T,agent_realistic,28659,27,1,19,5,6
public_0128,browsing,1,0,True,Earrings Hoop,"I'm looking for Earrings Hoop, but I'm still exploring.",B0BNP1RZ2W,agent_realistic,278,251,178,171,530,261
public_0128,browsing,2,2,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow","For that, what matters is: ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than; color: yellow.",B0BNP1RZ2W,agent_realistic,1,1,1,1,1,1
public_0128,browsing,3,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or","For that, what matters is: PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women; ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or.",B0BNP1RZ2W,agent_realistic,1,1,1,1,1,1
public_0128,browsing,4,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",I don't have an additional preference for other.,B0BNP1RZ2W,agent_realistic,27955,1,1,1,1,1
public_0128,browsing,5,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",I don't have an additional preference for other.,B0BNP1RZ2W,agent_realistic,27955,1,1,1,1,1
public_0128,browsing,6,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",I don't have an additional preference for other.,B0BNP1RZ2W,agent_realistic,27955,1,1,1,1,1
public_0128,browsing,7,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",I don't have an additional preference for other.,B0BNP1RZ2W,agent_realistic,27955,1,1,1,1,1
public_0128,browsing,8,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",I don't have an additional preference for other.,B0BNP1RZ2W,agent_realistic,27955,1,1,1,1,1
public_0128,browsing,9,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",I don't have an additional preference for other.,B0BNP1RZ2W,agent_realistic,27955,1,1,1,1,1
public_0128,browsing,10,4,True,"Earrings Hoop ✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than color: yellow PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women ✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",I don't have an additional preference for other.,B0BNP1RZ2W,agent_realistic,27955,1,1,1,1,1
public_0129,buying,1,1,True,Women Bodysuits fabric,I'm looking for Women Bodysuits. A key requirement is: fabric.,B0936ZJJ68,agent_realistic,9,1,1653,37,3983,81
public_0129,buying,2,3,True,"Women Bodysuits fabric Stretchy fabric: 95% gossypium, 5% spandex Imported","For that, what matters is: Stretchy fabric: 95% gossypium, 5% spandex; Imported.",B0936ZJJ68,agent_realistic,1,1,1,1,1901,14
public_0129,buying,3,4,True,"Women Bodysuits fabric Stretchy fabric: 95% gossypium, 5% spandex Imported Snap closure","For that, what matters is: Snap closure.",B0936ZJJ68,agent_realistic,282,1,1,1,968,12
public_0129,buying,4,4,True,"Women Bodysuits fabric Stretchy fabric: 95% gossypium, 5% spandex Imported Snap closure",I don't have an additional preference for other.,B0936ZJJ68,agent_realistic,28877,1,1,1,968,12
public_0129,buying,5,4,True,"Women Bodysuits fabric Stretchy fabric: 95% gossypium, 5% spandex Imported Snap closure",I don't have an additional preference for other.,B0936ZJJ68,agent_realistic,28877,1,1,1,968,12
public_0129,buying,6,4,True,"Women Bodysuits fabric Stretchy fabric: 95% gossypium, 5% spandex Imported Snap closure",I don't have an additional preference for other.,B0936ZJJ68,agent_realistic,28877,1,1,1,968,12
public_0129,buying,7,4,True,"Women Bodysuits fabric Stretchy fabric: 95% gossypium, 5% spandex Imported Snap closure",I don't have an additional preference for other.,B0936ZJJ68,agent_realistic,28877,1,1,1,968,12
public_0129,buying,8,4,True,"Women Bodysuits fabric Stretchy fabric: 95% gossypium, 5% spandex Imported Snap closure",I don't have an additional preference for other.,B0936ZJJ68,agent_realistic,28877,1,1,1,968,12
