path,depth,parent_path,category,product_count,terminal_product_count
"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps > Rain Hats",5,"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps",Rain Hats,1,1
"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps > Skullies & Beanies",5,"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps",Skullies & Beanies,95,95
"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps > Sun Hats",5,"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps",Sun Hats,43,43
"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps > Visors",5,"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps",Visors,5,5
"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps > Cold Weather Scarves & Wraps",5,"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps",Cold Weather Scarves & Wraps,42,42
"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps > Fashion Scarves",5,"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps",Fashion Scarves,127,127
"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps > Neck Gaiters",5,"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps",Neck Gaiters,16,16
"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps > Wraps & Pashminas",5,"Clothing, Shoes & Jewelry > Women > Accessories > Scarves & Wraps",Wraps & Pashminas,52,52
"Clothing, Shoes & Jewelry > Women > Accessories > Special Occasion Accessories > Bridal Accessories",5,"Clothing, Shoes & Jewelry > Women > Accessories > Special Occasion Accessories",Bridal Accessories,8,0
"Clothing, Shoes & Jewelry > Women > Accessories > Special Occasion Accessories > Fascinators",5,"Clothing, Shoes & Jewelry > Women > Accessories > Special Occasion Accessories",Fascinators,34,34
"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories > Eyeglass Cases",5,"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories",Eyeglass Cases,19,19
"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories > Eyeglass Chains",5,"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories",Eyeglass Chains,21,21
"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories > Eyewear Frames",5,"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories",Eyewear Frames,54,54
"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories > Replacement Sunglass Lenses",5,"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories",Replacement Sunglass Lenses,7,7
"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories > Sunglasses",5,"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories",Sunglasses,352,352
"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers > Card & ID Cases",5,"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers",Card & ID Cases,29,0
"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers > Checkbook Covers",5,"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers",Checkbook Covers,9,9
"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers > Coin Purses & Pouches",5,"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers",Coin Purses & Pouches,38,38
"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers > Wallets",5,"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers",Wallets,202,202
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Base Layers",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Active Base Layers,22,22
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Hoodies",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Active Hoodies,29,29
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Pants",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Active Pants,171,87
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Shirts & Tees",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Active Shirts & Tees,220,123
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Shorts",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Active Shorts,167,167
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Sweatshirts",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Active Sweatshirts,26,26
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Underwear",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Active Underwear,4,4
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Athletic Socks",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Athletic Socks,111,111
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Base Layers & Compression",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Base Layers & Compression,65,3
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Dresses",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Dresses,20,20
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Leggings",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Leggings,90,90
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Sets",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Sets,153,46
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Skirts & Skorts",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Skirts & Skorts,39,1
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Sweaters",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Sweaters,5,5
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Track & Active Jackets",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Track & Active Jackets,25,25
"Clothing, Shoes & Jewelry > Women > Clothing > Active > Vests",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active",Vests,6,6
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Active & Performance",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Active & Performance,79,7
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Casual Jackets",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Casual Jackets,46,46
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Denim Jackets",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Denim Jackets,21,21
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Down Jackets & Parkas",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Down Jackets & Parkas,101,101
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Fur & Faux Fur",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Fur & Faux Fur,42,42
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Leather & Faux Leather",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Leather & Faux Leather,51,51
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Quilted Lightweight Jackets",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Quilted Lightweight Jackets,15,15
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Trench, Rain & Anoraks",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests","Trench, Rain & Anoraks",83,0
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Vests",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Vests,50,50
"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Wool & Pea Coats",5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests",Wool & Pea Coats,39,39
"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Casual",5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses",Casual,659,659
"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Club & Night Out",5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses",Club & Night Out,141,141
"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Cocktail",5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses",Cocktail,136,136
"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Formal",5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses",Formal,131,131
"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Wedding Dresses",5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses",Wedding Dresses,9,9
"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Work",5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses",Work,114,114
"Clothing, Shoes & Jewelry > Women > Clothing > Jumpsuits, Rompers & Overalls > Jumpsuits",5,"Clothing, Shoes & Jewelry > Women > Clothing > Jumpsuits, Rompers & Overalls",Jumpsuits,192,192
"Clothing, Shoes & Jewelry > Women > Clothing > Jumpsuits, Rompers & Overalls > Overalls",5,"Clothing, Shoes & Jewelry > Women > Clothing > Jumpsuits, Rompers & Overalls",Overalls,43,43
"Clothing, Shoes & Jewelry > Women > Clothing > Jumpsuits, Rompers & Overalls > Rompers",5,"Clothing, Shoes & Jewelry > Women > Clothing > Jumpsuits, Rompers & Overalls",Rompers,58,58
"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie",5,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge",Lingerie,770,3
"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Sleep & Lounge",5,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge",Sleep & Lounge,677,2
"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Thermal Underwear",5,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge",Thermal Underwear,29,2
"Clothing, Shoes & Jewelry > Women > Clothing > Pants > Casual",5,"Clothing, Shoes & Jewelry > Women > Clothing > Pants",Casual,104,104
"Clothing, Shoes & Jewelry > Women > Clothing > Pants > Night Out",5,"Clothing, Shoes & Jewelry > Women > Clothing > Pants",Night Out,7,7
"Clothing, Shoes & Jewelry > Women > Clothing > Pants > Wear to Work",5,"Clothing, Shoes & Jewelry > Women > Clothing > Pants",Wear to Work,16,16
"Clothing, Shoes & Jewelry > Women > Clothing > Shorts > Casual",5,"Clothing, Shoes & Jewelry > Women > Clothing > Shorts",Casual,32,32
"Clothing, Shoes & Jewelry > Women > Clothing > Shorts > Denim",5,"Clothing, Shoes & Jewelry > Women > Clothing > Shorts",Denim,31,31
"Clothing, Shoes & Jewelry > Women > Clothing > Skirts > Casual",5,"Clothing, Shoes & Jewelry > Women > Clothing > Skirts",Casual,66,66
"Clothing, Shoes & Jewelry > Women > Clothing > Skirts > Night Out",5,"Clothing, Shoes & Jewelry > Women > Clothing > Skirts",Night Out,10,10
"Clothing, Shoes & Jewelry > Women > Clothing > Skirts > Wear to Work",5,"Clothing, Shoes & Jewelry > Women > Clothing > Skirts",Wear to Work,16,16
"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery > Leg Warmers",5,"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery",Leg Warmers,24,24
"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery > Sheers",5,"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery",Sheers,30,30
"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery > Slipper Socks",5,"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery",Slipper Socks,40,40
"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery > Socks",5,"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery",Socks,142,88
"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery > Tights",5,"Clothing, Shoes & Jewelry > Women > Clothing > Socks & Hosiery",Tights,38,38
"Clothing, Shoes & Jewelry > Women > Clothing > Suiting & Blazers > Blazers",5,"Clothing, Shoes & Jewelry > Women > Clothing > Suiting & Blazers",Blazers,78,78
"Clothing, Shoes & Jewelry > Women > Clothing > Suiting & Blazers > Suit Sets",5,"Clothing, Shoes & Jewelry > Women > Clothing > Suiting & Blazers",Suit Sets,34,34
"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters > Cardigans",5,"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters",Cardigans,294,294
"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters > Pullovers",5,"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters",Pullovers,308,308
"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters > Shrugs",5,"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters",Shrugs,16,16
"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters > Vests",5,"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters",Vests,12,12
"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups > Bikinis",5,"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups",Bikinis,286,0
"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups > Board Shorts",5,"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups",Board Shorts,21,21
"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups > Cover-Ups",5,"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups",Cover-Ups,162,162
"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups > One-Pieces",5,"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups",One-Pieces,234,234
"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups > Rash Guard Shirts",5,"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups",Rash Guard Shirts,47,47
"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups > Tankinis",5,"Clothing, Shoes & Jewelry > Women > Clothing > Swimsuits & Cover Ups",Tankinis,84,2
"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > Blouses & Button-Down Shirts",5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses",Blouses & Button-Down Shirts,672,672
"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > Polos",5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses",Polos,42,42
"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > T-Shirts",5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses",T-Shirts,680,680
"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > Tanks & Camis",5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses",Tanks & Camis,381,381
"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > Tunics",5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses",Tunics,519,519
"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > Vests",5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses",Vests,2,2
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Clutches & Evening Bags > Clutches",5,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Clutches & Evening Bags",Clutches,42,42
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Clutches & Evening Bags > Evening Bags",5,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Clutches & Evening Bags",Evening Bags,70,70
"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry > Body Chains",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry",Body Chains,31,31
"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry > Faux Body Piercing Jewelry",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry",Faux Body Piercing Jewelry,8,8
"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry > Piercing Jewelry",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry",Piercing Jewelry,314,18
"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry > Toe Rings",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry",Toe Rings,19,19
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Bangle",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Bangle,124,124
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Charms & Charm Bracelets",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Charms & Charm Bracelets,208,9
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Cuff",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Cuff,66,66
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Identification",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Identification,11,11
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Link",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Link,70,70
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Strand",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Strand,46,46
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Stretch",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Stretch,75,75
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Tennis",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Tennis,15,15
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Wrap",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",Wrap,38,38
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Ball",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",Ball,11,11
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Clip-Ons",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",Clip-Ons,23,23
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Cuffs & Wraps",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",Cuffs & Wraps,38,38
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Drop & Dangle",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",Drop & Dangle,493,493
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Earring Jackets",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",Earring Jackets,4,4
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Hoop",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",Hoop,188,188
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Stud",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",Stud,329,329
"Clothing, Shoes & Jewelry > Women > Jewelry > Necklaces > Chains",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Necklaces",Chains,116,116
"Clothing, Shoes & Jewelry > Women > Jewelry > Necklaces > Chokers",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Necklaces",Chokers,77,77
"Clothing, Shoes & Jewelry > Women > Jewelry > Necklaces > Collars",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Necklaces",Collars,10,10
